GOOG,"2018-05-05 13:40:54",16983
GOOG,"2018-05-05 14:40:53",16983
GOOG,"2018-05-05 15:40:54",16983
GOOG,"2018-05-05 16:40:53",16985
GOOG,"2018-05-05 17:40:54",16985
GOOG,"2018-05-05 18:40:53",16985
GOOG,"2018-05-05 19:40:53",16985
GOOG,"2018-05-05 20:40:54",16985
GOOG,"2018-05-05 21:40:52",16985
GOOG,"2018-05-05 22:40:53",16985
GOOG,"2018-05-05 23:40:53",16985
